0.95 ,60,-62.000,-15.183
0.95 ,61,-60.000,-14.276
0.95 ,62,-58.000,-13.320
0.95 ,63,-56.000,-12.317
0.95 ,64,-54.000,-11.291
0.95 ,65,-52.000,-10.267
0.95 ,66,-50.000,-9.271
0.95 ,67,-48.000,-8.323
0.95 ,68,-46.000,-7.433
0.95 ,69,-44.000,-6.609
0.95 ,70,-42.000,-5.853
0.95 ,71,-40.000,-5.164
0.95 ,72,-38.000,-4.541
0.95 ,73,-36.000,-3.979
0.95 ,74,-34.000,-3.475
0.95 ,75,-32.000,-3.026
0.95 ,76,-30.000,-2.625
0.95 ,77,-28.000,-2.269
0.95 ,78,-26.000,-1.954
0.95 ,79,-24.000,-1.673
0.95 ,80,-22.000,-1.424
0.95 ,81,-20.000,-1.202
0.95 ,82,-18.000,-1.003
0.95 ,83,-16.000,-0.826
0.95 ,84,-14.000,-0.668
0.95 ,85,-12.000,-0.528
0.95 ,86,-10.000,-0.406
0.95 ,87,-8.000,-0.301
0.95 ,88,-6.000,-0.215
0.95 ,89,-4.000,-0.149
0.95 ,90,-2.000,-0.102
0.95 ,91,0.000,-0.075
0.95 ,92,2.000,-0.069
0.95 ,93,4.000,-0.082
0.95 ,94,6.000,-0.115
0.95 ,95,8.000,-0.165
0.95 ,96,10.000,-0.234
0.95 ,97,12.000,-0.318
0.95 ,98,14.000,-0.419
0.95 ,99,16.000,-0.537
0.95 ,100,18.000,-0.672
0.95 ,101,20.000,-0.827
0.95 ,102,22.000,-1.001
0.95 ,103,24.000,-1.199
0.95 ,104,26.000,-1.423
0.95 ,105,28.000,-1.674
0.95 ,106,30.000,-1.954
0.95 ,107,32.000,-2.266
0.95 ,108,34.000,-2.611
0.95 ,109,36.000,-2.990
0.95 ,110,38.000,-3.404
0.95 ,111,40.000,-3.855
0.95 ,112,42.000,-4.343
0.95 ,113,44.000,-4.872
0.95 ,114,46.000,-5.441
0.95 ,115,48.000,-6.052
0.95 ,116,50.000,-6.706
0.95 ,117,52.000,-7.401
0.95 ,118,54.000,-8.135
0.95 ,119,56.000,-8.901
0.95 ,120,58.000,-9.693
0.95 ,121,60.000,-10.500
0.95 ,122,62.000,-11.311
0.95 ,123,64.000,-12.117
0.95 ,124,66.000,-12.913
0.95 ,125,68.000,-13.697
0.95 ,126,70.000,-14.475
0.95 ,127,72.000,-15.255
0.95 ,128,74.000,-16.041
0.95 ,129,76.000,-16.830
0.95 ,130,78.000,-17.601
0.95 ,131,80.000,-18.311
0.95 ,132,82.000,-18.900
0.95 ,133,84.000,-19.307
0.95 ,134,86.000,-19.509
0.95 ,135,88.000,-19.535
0.95 ,136,90.000,-19.457
0.95 ,137,92.000,-19.363
0.95 ,138,94.000,-19.327
0.95 ,139,96.000,-19.405
0.95 ,140,98.000,-19.634
0.95 ,141,100.000,-20.039
0.95 ,142,102.000,-20.633
0.95 ,143,104.000,-21.413
0.95 ,144,106.000,-22.347
0.95 ,145,108.000,-23.335
0.95 ,146,110.000,-24.157
0.95 ,147,112.000,-24.497
0.95 ,148,114.000,-24.157
0.95 ,149,116.000,-23.282
0.95 ,150,118.000,-22.195
0.95 ,151,120.000,-21.144
0.95 ,152,122.000,-20.252
0.95 ,153,124.000,-19.569
0.95 ,154,126.000,-19.109
0.95 ,155,128.000,-18.876
0.95 ,156,130.000,-18.875
0.95 ,157,132.000,-19.115
0.95 ,158,134.000,-19.613
0.95 ,159,136.000,-20.405
0.95 ,160,138.000,-21.546
0.95 ,161,140.000,-23.128
0.95 ,162,142.000,-25.275
0.95 ,163,144.000,-27.984
0.95 ,164,146.000,-30.016
0.95 ,165,148.000,-28.511
0.95 ,166,150.000,-25.243
0.95 ,167,152.000,-22.355
0.95 ,168,154.000,-20.062
0.95 ,169,156.000,-18.240
0.95 ,170,158.000,-16.777
0.95 ,171,160.000,-15.591
0.95 ,172,162.000,-14.628
0.95 ,173,164.000,-13.848
0.95 ,174,166.000,-13.223
0.95 ,175,168.000,-12.730
0.95 ,176,170.000,-12.353
0.95 ,177,172.000,-12.082
0.95 ,178,174.000,-11.907
0.95 ,179,176.000,-11.826
0.95 ,180,178.000,-11.836
0.95 ,181,180.000,-11.939
0.98 ,1,-180.000,-13.375
0.98 ,2,-178.000,-13.771
0.98 ,3,-176.000,-14.257
0.98 ,4,-174.000,-14.828
0.98 ,5,-172.000,-15.464
0.98 ,6,-170.000,-16.128
0.98 ,7,-168.000,-16.752
0.98 ,8,-166.000,-17.238
0.98 ,9,-164.000,-17.490
0.98 ,10,-162.000,-17.458
0.98 ,11,-160.000,-17.184
0.98 ,12,-158.000,-16.774
0.98 ,13,-156.000,-16.347
0.98 ,14,-154.000,-16.001
0.98 ,15,-152.000,-15.805
0.98 ,16,-150.000,-15.809
0.98 ,17,-148.000,-16.053
0.98 ,18,-146.000,-16.585
0.98 ,19,-144.000,-17.467
0.98 ,20,-142.000,-18.794
0.98 ,21,-140.000,-20.742
0.98 ,22,-138.000,-23.672
0.98 ,23,-136.000,-28.571
0.98 ,24,-134.000,-39.632
0.98 ,25,-132.000,-32.663
0.98 ,26,-130.000,-26.112
0.98 ,27,-128.000,-22.761
0.98 ,28,-126.000,-20.774
0.98 ,29,-124.000,-19.618
0.98 ,30,-122.000,-19.088
0.98 ,31,-120.000,-19.108
0.98 ,32,-118.000,-19.678
0.98 ,33,-116.000,-20.875
0.98 ,34,-114.000,-22.887
0.98 ,35,-112.000,-26.103
0.98 ,36,-110.000,-30.735
0.98 ,37,-108.000,-30.672
0.98 ,38,-106.000,-25.674
0.98 ,39,-104.000,-22.046
0.98 ,40,-102.000,-19.602
0.98 ,41,-100.000,-17.930
0.98 ,42,-98.000,-16.814
0.98 ,43,-96.000,-16.141
0.98 ,44,-94.000,-15.851
0.98 ,45,-92.000,-15.920
0.98 ,46,-90.000,-16.351
0.98 ,47,-88.000,-17.171
0.98 ,48,-86.000,-18.447
0.98 ,49,-84.000,-20.301
0.98 ,50,-82.000,-22.960
0.98 ,51,-80.000,-26.744
0.98 ,52,-78.000,-30.537
0.98 ,53,-76.000,-28.432
0.98 ,54,-74.000,-24.488
0.98 ,55,-72.000,-21.657
0.98 ,56,-70.000,-19.694
0.98 ,57,-68.000,-18.298
0.98 ,58,-66.000,-17.267
0.98 ,59,-64.000,-16.449
0.98 ,60,-62.000,-15.708
0.98 ,61,-60.000,-14.929
0.98 ,62,-58.000,-14.033
0.98 ,63,-56.000,-13.000
0.98 ,64,-54.000,-11.863
0.98 ,65,-52.000,-10.683
0.98 ,66,-50.000,-9.516
0.98 ,67,-48.000,-8.407
0.98 ,68,-46.000,-7.379
0.98 ,69,-44.000,-6.445
0.98 ,70,-42.000,-5.606
0.98 ,71,-40.000,-4.862
0.98 ,72,-38.000,-4.205
0.98 ,73,-36.000,-3.630
0.98 ,74,-34.000,-3.128
0.98 ,75,-32.000,-2.693
0.98 ,76,-30.000,-2.317
0.98 ,77,-28.000,-1.991
0.98 ,78,-26.000,-1.711
0.98 ,79,-24.000,-1.469
0.98 ,80,-22.000,-1.260
0.98 ,81,-20.000,-1.078
0.98 ,82,-18.000,-0.919
0.98 ,83,-16.000,-0.779
0.98 ,84,-14.000,-0.656
0.98 ,85,-12.000,-0.547
0.98 ,86,-10.000,-0.451
0.98 ,87,-8.000,-0.369
0.98 ,88,-6.000,-0.300
0.98 ,89,-4.000,-0.246
0.98 ,90,-2.000,-0.208
0.98 ,91,0.000,-0.187
0.98 ,92,2.000,-0.184
0.98 ,93,4.000,-0.200
0.98 ,94,6.000,-0.235
0.98 ,95,8.000,-0.289
0.98 ,96,10.000,-0.362
0.98 ,97,12.000,-0.454
0.98 ,98,14.000,-0.565
0.98 ,99,16.000,-0.695
0.98 ,100,18.000,-0.844
0.98 ,101,20.000,-1.013
0.98 ,102,22.000,-1.202
0.98 ,103,24.000,-1.415
0.98 ,104,26.000,-1.652
0.98 ,105,28.000,-1.915
0.98 ,106,30.000,-2.206
0.98 ,107,32.000,-2.528
0.98 ,108,34.000,-2.881
0.98 ,109,36.000,-3.268
0.98 ,110,38.000,-3.689
0.98 ,111,40.000,-4.147
0.98 ,112,42.000,-4.640
0.98 ,113,44.000,-5.171
0.98 ,114,46.000,-5.738
0.98 ,115,48.000,-6.341
0.98 ,116,50.000,-6.978
0.98 ,117,52.000,-7.643
0.98 ,118,54.000,-8.334
0.98 ,119,56.000,-9.044
0.98 ,120,58.000,-9.767
0.98 ,121,60.000,-10.500
0.98 ,122,62.000,-11.240
0.98 ,123,64.000,-11.991
0.98 ,124,66.000,-12.758
0.98 ,125,68.000,-13.553
0.98 ,126,70.000,-14.386
0.98 ,127,72.000,-15.268
0.98 ,128,74.000,-16.204
0.98 ,129,76.000,-17.187
0.98 ,130,78.000,-18.188
0.98 ,131,80.000,-19.151
0.98 ,132,82.000,-19.990
0.98 ,133,84.000,-20.608
0.98 ,134,86.000,-20.939
0.98 ,135,88.000,-20.999
0.98 ,136,90.000,-20.873
0.98 ,137,92.000,-20.673
0.98 ,138,94.000,-20.491
0.98 ,139,96.000,-20.388
0.98 ,140,98.000,-20.398
0.98 ,141,100.000,-20.528
0.98 ,142,102.000,-20.769
0.98 ,143,104.000,-21.085
0.98 ,144,106.000,-21.416
0.98 ,145,108.000,-21.675
0.98 ,146,110.000,-21.768
0.98 ,147,112.000,-21.632
0.98 ,148,114.000,-21.273
0.98 ,149,116.000,-20.764
0.98 ,150,118.000,-20.202
0.98 ,151,120.000,-19.678
0.98 ,152,122.000,-19.257
0.98 ,153,124.000,-18.986
0.98 ,154,126.000,-18.900
0.98 ,155,128.000,-19.027
0.98 ,156,130.000,-19.401
0.98 ,157,132.000,-20.068
0.98 ,158,134.000,-21.096
0.98 ,159,136.000,-22.603
0.98 ,160,138.000,-24.814
0.98 ,161,140.000,-28.208
0.98 ,162,142.000,-33.802
0.98 ,163,144.000,-35.750
0.98 ,164,146.000,-29.094
0.98 ,165,148.000,-24.692
0.98 ,166,150.000,-21.717
0.98 ,167,152.000,-19.536
0.98 ,168,154.000,-17.860
0.98 ,169,156.000,-16.542
0.98 ,170,158.000,-15.495
0.98 ,171,160.000,-14.664
0.98 ,172,162.000,-14.012
0.98 ,173,164.000,-13.510
0.98 ,174,166.000,-13.140
0.98 ,175,168.000,-12.886
0.98 ,176,170.000,-12.737
0.98 ,177,172.000,-12.685
0.98 ,178,174.000,-12.724
0.98 ,179,176.000,-12.853
0.98 ,180,178.000,-13.069
0.98 ,181,180.000,-13.375
1.00 ,1,-180.000,-21.673
1.00 ,2,-178.000,-21.441
1.00 ,3,-176.000,-20.648
1.00 ,4,-174.000,-19.826
1.00 ,5,-172.000,-19.127
1.00 ,6,-170.000,-18.567
1.00 ,7,-168.000,-18.169
1.00 ,8,-166.000,-17.982
1.00 ,9,-164.000,-18.064
1.00 ,10,-162.000,-18.437
1.00 ,11,-160.000,-19.025
1.00 ,12,-158.000,-19.540
1.00 ,13,-156.000,-19.484
1.00 ,14,-154.000,-18.605
1.00 ,15,-152.000,-17.274
1.00 ,16,-150.000,-16.000
1.00 ,17,-148.000,-15.073
1.00 ,18,-146.000,-14.613
1.00 ,19,-144.000,-14.689
1.00 ,20,-142.000,-15.382
1.00 ,21,-140.000,-16.834
1.00 ,22,-138.000,-19.302
1.00 ,23,-136.000,-23.047
1.00 ,24,-134.000,-25.496
1.00 ,25,-132.000,-21.946
1.00 ,26,-130.000,-18.262
1.00 ,27,-128.000,-15.833
1.00 ,28,-126.000,-14.342
1.00 ,29,-124.000,-13.560
1.00 ,30,-122.000,-13.370
1.00 ,31,-120.000,-13.722
1.00 ,32,-118.000,-14.615
1.00 ,33,-116.000,-16.098
1.00 ,34,-114.000,-18.284
1.00 ,35,-112.000,-21.356
1.00 ,36,-110.000,-25.243
1.00 ,37,-108.000,-27.003
1.00 ,38,-106.000,-24.154
1.00 ,39,-104.000,-21.078
1.00 ,40,-102.000,-18.812
1.00 ,41,-100.000,-17.160
1.00 ,42,-98.000,-15.951
1.00 ,43,-96.000,-15.108
1.00 ,44,-94.000,-14.610
1.00 ,45,-92.000,-14.476
1.00 ,46,-90.000,-14.753
1.00 ,47,-88.000,-15.518
1.00 ,48,-86.000,-16.909
1.00 ,49,-84.000,-19.183
1.00 ,50,-82.000,-22.935
1.00 ,51,-80.000,-29.760
1.00 ,52,-78.000,-31.291
1.00 ,53,-76.000,-24.201
1.00 ,54,-74.000,-20.490
1.00 ,55,-72.000,-18.414
1.00 ,56,-70.000,-17.269
1.00 ,57,-68.000,-16.703
1.00 ,58,-66.000,-16.424
1.00 ,59,-64.000,-16.104
1.00 ,60,-62.000,-15.434
1.00 ,61,-60.000,-14.331
1.00 ,62,-58.000,-12.974
1.00 ,63,-56.000,-11.597
1.00 ,64,-54.000,-10.344
1.00 ,65,-52.000,-9.270
1.00 ,66,-50.000,-8.374
1.00 ,67,-48.000,-7.632
1.00 ,68,-46.000,-7.007
1.00 ,69,-44.000,-6.462
1.00 ,70,-42.000,-5.957
1.00 ,71,-40.000,-5.463
1.00 ,72,-38.000,-4.958
1.00 ,73,-36.000,-4.430
1.00 ,74,-34.000,-3.881
1.00 ,75,-32.000,-3.323
1.00 ,76,-30.000,-2.773
1.00 ,77,-28.000,-2.252
1.00 ,78,-26.000,-1.782
1.00 ,79,-24.000,-1.378
1.00 ,80,-22.000,-1.056
1.00 ,81,-20.000,-0.822
1.00 ,82,-18.000,-0.680
1.00 ,83,-16.000,-0.626
1.00 ,84,-14.000,-0.651
1.00 ,85,-12.000,-0.742
1.00 ,86,-10.000,-0.879
1.00 ,87,-8.000,-1.040
1.00 ,88,-6.000,-1.201
1.00 ,89,-4.000,-1.339
1.00 ,90,-2.000,-1.432
1.00 ,91,0.000,-1.468
1.00 ,92,2.000,-1.441
1.00 ,93,4.000,-1.354
1.00 ,94,6.000,-1.219
1.00 ,95,8.000,-1.054
1.00 ,96,10.000,-0.884
1.00 ,97,12.000,-0.732
1.00 ,98,14.000,-0.624
1.00 ,99,16.000,-0.579
1.00 ,100,18.000,-0.615
1.00 ,101,20.000,-0.742
1.00 ,102,22.000,-0.966
1.00 ,103,24.000,-1.285
1.00 ,104,26.000,-1.695
1.00 ,105,28.000,-2.183
1.00 ,106,30.000,-2.730
1.00 ,107,32.000,-3.313
1.00 ,108,34.000,-3.905
1.00 ,109,36.000,-4.476
1.00 ,110,38.000,-5.000
1.00 ,111,40.000,-5.460
1.00 ,112,42.000,-5.851
1.00 ,113,44.000,-6.179
1.00 ,114,46.000,-6.466
1.00 ,115,48.000,-6.741
1.00 ,116,50.000,-7.038
1.00 ,117,52.000,-7.389
1.00 ,118,54.000,-7.821
1.00 ,119,56.000,-8.354
1.00 ,120,58.000,-8.999
1.00 ,121,60.000,-9.756
1.00 ,122,62.000,-10.616
1.00 ,123,64.000,-11.560
1.00 ,124,66.000,-12.566
1.00 ,125,68.000,-13.616
1.00 ,126,70.000,-14.701
1.00 ,127,72.000,-15.815
1.00 ,128,74.000,-16.934
1.00 ,129,76.000,-17.981
1.00 ,130,78.000,-18.802
1.00 ,131,80.000,-19.231
1.00 ,132,82.000,-19.248
1.00 ,133,84.000,-19.034
1.00 ,134,86.000,-18.839
1.00 ,135,88.000,-18.853
1.00 ,136,90.000,-19.186
1.00 ,137,92.000,-19.882
1.00 ,138,94.000,-20.915
1.00 ,139,96.000,-22.143
1.00 ,140,98.000,-23.258
1.00 ,141,100.000,-23.905
1.00 ,142,102.000,-24.070
1.00 ,143,104.000,-24.119
1.00 ,144,106.000,-24.380
1.00 ,145,108.000,-24.808
1.00 ,146,110.000,-24.762
1.00 ,147,112.000,-23.466
1.00 ,148,114.000,-21.282
1.00 ,149,116.000,-19.095
1.00 ,150,118.000,-17.323
1.00 ,151,120.000,-16.060
1.00 ,152,122.000,-15.311
1.00 ,153,124.000,-15.068
1.00 ,154,126.000,-15.339
1.00 ,155,128.000,-16.156
1.00 ,156,130.000,-17.577
1.00 ,157,132.000,-19.670
1.00 ,158,134.000,-22.369
1.00 ,159,136.000,-24.827
1.00 ,160,138.000,-25.170
1.00 ,161,140.000,-23.966
1.00 ,162,142.000,-23.043
1.00 ,163,144.000,-22.887
1.00 ,164,146.000,-23.188
1.00 ,165,148.000,-22.839
1.00 ,166,150.000,-20.870
1.00 ,167,152.000,-18.140
1.00 ,168,154.000,-15.654
1.00 ,169,156.000,-13.692
1.00 ,170,158.000,-12.261
1.00 ,171,160.000,-11.314
1.00 ,172,162.000,-10.809
1.00 ,173,164.000,-10.720
1.00 ,174,166.000,-11.036
1.00 ,175,168.000,-11.756
1.00 ,176,170.000,-12.890
1.00 ,177,172.000,-14.449
1.00 ,178,174.000,-16.415
1.00 ,179,176.000,-18.646
1.00 ,180,178.000,-20.670
1.00 ,181,180.000,-21.673
1.03 ,1,-180.000,-14.135
1.03 ,2,-178.000,-14.965
1.03 ,3,-176.000,-15.873
1.03 ,4,-174.000,-16.764
1.03 ,5,-172.000,-17.472
1.03 ,6,-170.000,-17.797
1.03 ,7,-168.000,-17.630
1.03 ,8,-166.000,-17.057
1.03 ,9,-164.000,-16.282
1.03 ,10,-162.000,-15.489
1.03 ,11,-160.000,-14.795
1.03 ,12,-158.000,-14.259
1.03 ,13,-156.000,-13.913
1.03 ,14,-154.000,-13.776
1.03 ,15,-152.000,-13.866
1.03 ,16,-150.000,-14.207
1.03 ,17,-148.000,-14.834
1.03 ,18,-146.000,-15.804
1.03 ,19,-144.000,-17.213
1.03 ,20,-142.000,-19.229
1.03 ,21,-140.000,-22.178
1.03 ,22,-138.000,-26.675
1.03 ,23,-136.000,-31.137
1.03 ,24,-134.000,-26.804
1.03 ,25,-132.000,-22.328
1.03 ,26,-130.000,-19.430
1.03 ,27,-128.000,-17.503
1.03 ,28,-126.000,-16.227
1.03 ,29,-124.000,-15.445
1.03 ,30,-122.000,-15.077
1.03 ,31,-120.000,-15.086
1.03 ,32,-118.000,-15.455
1.03 ,33,-116.000,-16.183
1.03 ,34,-114.000,-17.255
1.03 ,35,-112.000,-18.591
1.03 ,36,-110.000,-19.892
1.03 ,37,-108.000,-20.514
1.03 ,38,-106.000,-19.968
1.03 ,39,-104.000,-18.661
1.03 ,40,-102.000,-17.263
1.03 ,41,-100.000,-16.107
1.03 ,42,-98.000,-15.291
1.03 ,43,-96.000,-14.830
1.03 ,44,-94.000,-14.725
1.03 ,45,-92.000,-14.982
1.03 ,46,-90.000,-15.628
1.03 ,47,-88.000,-16.718
1.03 ,48,-86.000,-18.352
1.03 ,49,-84.000,-20.720
1.03 ,50,-82.000,-24.176
1.03 ,51,-80.000,-28.979
1.03 ,52,-78.000,-30.416
1.03 ,53,-76.000,-26.208
1.03 ,54,-74.000,-23.001
1.03 ,55,-72.000,-21.019
1.03 ,56,-70.000,-19.851
1.03 ,57,-68.000,-19.228
1.03 ,58,-66.000,-18.923
1.03 ,59,-64.000,-18.652
1.03 ,60,-62.000,-18.071
1.03 ,61,-60.000,-16.961
1.03 ,62,-58.000,-15.413
1.03 ,63,-56.000,-13.695
1.03 ,64,-54.000,-12.023
1.03 ,65,-52.000,-10.503
1.03 ,66,-50.000,-9.170
1.03 ,67,-48.000,-8.023
1.03 ,68,-46.000,-7.047
1.03 ,69,-44.000,-6.224
1.03 ,70,-42.000,-5.531
1.03 ,71,-40.000,-4.950
1.03 ,72,-38.000,-4.460
1.03 ,73,-36.000,-4.042
1.03 ,74,-34.000,-3.679
1.03 ,75,-32.000,-3.356
1.03 ,76,-30.000,-3.059
1.03 ,77,-28.000,-2.782
1.03 ,78,-26.000,-2.516
1.03 ,79,-24.000,-2.262
1.03 ,80,-22.000,-2.020
1.03 ,81,-20.000,-1.791
1.03 ,82,-18.000,-1.580
1.03 ,83,-16.000,-1.390
1.03 ,84,-14.000,-1.224
1.03 ,85,-12.000,-1.081
1.03 ,86,-10.000,-0.964
1.03 ,87,-8.000,-0.870
1.03 ,88,-6.000,-0.798
1.03 ,89,-4.000,-0.746
1.03 ,90,-2.000,-0.712
1.03 ,91,0.000,-0.694
1.03 ,92,2.000,-0.693
1.03 ,93,4.000,-0.706
1.03 ,94,6.000,-0.736
1.03 ,95,8.000,-0.783
1.03 ,96,10.000,-0.848
1.03 ,97,12.000,-0.932
1.03 ,98,14.000,-1.038
1.03 ,99,16.000,-1.163
1.03 ,100,18.000,-1.309
1.03 ,101,20.000,-1.473
1.03 ,102,22.000,-1.654
1.03 ,103,24.000,-1.849
1.03 ,104,26.000,-2.059
1.03 ,105,28.000,-2.280
1.03 ,106,30.000,-2.516
1.03 ,107,32.000,-2.767
1.03 ,108,34.000,-3.038
1.03 ,109,36.000,-3.335
1.03 ,110,38.000,-3.667
1.03 ,111,40.000,-4.042
1.03 ,112,42.000,-4.470
1.03 ,113,44.000,-4.960
1.03 ,114,46.000,-5.520
1.03 ,115,48.000,-6.157
1.03 ,116,50.000,-6.874
1.03 ,117,52.000,-7.668
1.03 ,118,54.000,-8.530
1.03 ,119,56.000,-9.438
1.03 ,120,58.000,-10.355
1.03 ,121,60.000,-11.231
1.03 ,122,62.000,-12.009
1.03 ,123,64.000,-12.646
1.03 ,124,66.000,-13.133
1.03 ,125,68.000,-13.503
1.03 ,126,70.000,-13.821
1.03 ,127,72.000,-14.159
1.03 ,128,74.000,-14.583
1.03 ,129,76.000,-15.146
1.03 ,130,78.000,-15.891
1.03 ,131,80.000,-16.848
1.03 ,132,82.000,-18.031
1.03 ,133,84.000,-19.414
1.03 ,134,86.000,-20.873
1.03 ,135,88.000,-22.096
1.03 ,136,90.000,-22.637
1.03 ,137,92.000,-22.342
1.03 ,138,94.000,-21.568
1.03 ,139,96.000,-20.750
1.03 ,140,98.000,-20.124
1.03 ,141,100.000,-19.776
1.03 ,142,102.000,-19.727
1.03 ,143,104.000,-19.960
1.03 ,144,106.000,-20.429
1.03 ,145,108.000,-21.029
1.03 ,146,110.000,-21.557
1.03 ,147,112.000,-21.729
1.03 ,148,114.000,-21.350
1.03 ,149,116.000,-20.503
1.03 ,150,118.000,-19.456
1.03 ,151,120.000,-18.440
1.03 ,152,122.000,-17.580
1.03 ,153,124.000,-16.933
1.03 ,154,126.000,-16.520
1.03 ,155,128.000,-16.351
1.03 ,156,130.000,-16.437
1.03 ,157,132.000,-16.798
1.03 ,158,134.000,-17.466
1.03 ,159,136.000,-18.493
1.03 ,160,138.000,-19.965
1.03 ,161,140.000,-22.006
1.03 ,162,142.000,-24.700
1.03 ,163,144.000,-27.329
1.03 ,164,146.000,-26.876
1.03 ,165,148.000,-23.783
1.03 ,166,150.000,-20.845
1.03 ,167,152.000,-18.544
1.03 ,168,154.000,-16.765
1.03 ,169,156.000,-15.381
1.03 ,170,158.000,-14.303
1.03 ,171,160.000,-13.472
1.03 ,172,162.000,-12.847
1.03 ,173,164.000,-12.403
1.03 ,174,166.000,-12.120
1.03 ,175,168.000,-11.987
1.03 ,176,170.000,-11.996
1.03 ,177,172.000,-12.144
1.03 ,178,174.000,-12.432
1.03 ,179,176.000,-12.859
1.03 ,180,178.000,-13.428
1.03 ,181,180.000,-14.135
1.05 ,1,-180.000,-13.948
1.05 ,2,-178.000,-14.976
1.05 ,3,-176.000,-16.188
1.05 ,4,-174.000,-17.524
1.05 ,5,-172.000,-18.804
1.05 ,6,-170.000,-19.664
1.05 ,7,-168.000,-19.729
1.05 ,8,-166.000,-19.034
1.05 ,9,-164.000,-17.984
1.05 ,10,-162.000,-16.932
1.05 ,11,-160.000,-16.051
1.05 ,12,-158.000,-15.405
1.05 ,13,-156.000,-15.014
1.05 ,14,-154.000,-14.889
1.05 ,15,-152.000,-15.044
1.05 ,16,-150.000,-15.506
1.05 ,17,-148.000,-16.324
1.05 ,18,-146.000,-17.586
1.05 ,19,-144.000,-19.459
1.05 ,20,-142.000,-22.301
1.05 ,21,-140.000,-27.098
1.05 ,22,-138.000,-38.057
1.05 ,23,-136.000,-30.817
1.05 ,24,-134.000,-24.086
1.05 ,25,-132.000,-20.499
1.05 ,26,-130.000,-18.223
1.05 ,27,-128.000,-16.718
1.05 ,28,-126.000,-15.758
1.05 ,29,-124.000,-15.240
1.05 ,30,-122.000,-15.111
1.05 ,31,-120.000,-15.352
1.05 ,32,-118.000,-15.959
1.05 ,33,-116.000,-16.925
1.05 ,34,-114.000,-18.191
1.05 ,35,-112.000,-19.509
1.05 ,36,-110.000,-20.264
1.05 ,37,-108.000,-19.837
1.05 ,38,-106.000,-18.507
1.05 ,39,-104.000,-17.000
1.05 ,40,-102.000,-15.714
1.05 ,41,-100.000,-14.767
1.05 ,42,-98.000,-14.176
1.05 ,43,-96.000,-13.935
1.05 ,44,-94.000,-14.043
1.05 ,45,-92.000,-14.512
1.05 ,46,-90.000,-15.375
1.05 ,47,-88.000,-16.696
1.05 ,48,-86.000,-18.588
1.05 ,49,-84.000,-21.254
1.05 ,50,-82.000,-25.010
1.05 ,51,-80.000,-29.418
1.05 ,52,-78.000,-29.054
1.05 ,53,-76.000,-25.508
1.05 ,54,-74.000,-23.024
1.05 ,55,-72.000,-21.601
1.05 ,56,-70.000,-20.938
1.05 ,57,-68.000,-20.783
1.05 ,58,-66.000,-20.794
1.05 ,59,-64.000,-20.409
1.05 ,60,-62.000,-19.148
1.05 ,61,-60.000,-17.172
1.05 ,62,-58.000,-15.005
1.05 ,63,-56.000,-12.978
1.05 ,64,-54.000,-11.203
1.05 ,65,-52.000,-9.692
1.05 ,66,-50.000,-8.424
1.05 ,67,-48.000,-7.370
1.05 ,68,-46.000,-6.500
1.05 ,69,-44.000,-5.786
1.05 ,70,-42.000,-5.200
1.05 ,71,-40.000,-4.717
1.05 ,72,-38.000,-4.311
1.05 ,73,-36.000,-3.959
1.05 ,74,-34.000,-3.639
1.05 ,75,-32.000,-3.336
1.05 ,76,-30.000,-3.037
1.05 ,77,-28.000,-2.738
1.05 ,78,-26.000,-2.437
1.05 ,79,-24.000,-2.139
1.05 ,80,-22.000,-1.850
1.05 ,81,-20.000,-1.578
1.05 ,82,-18.000,-1.328
1.05 ,83,-16.000,-1.106
1.05 ,84,-14.000,-0.913
1.05 ,85,-12.000,-0.750
1.05 ,86,-10.000,-0.616
1.05 ,87,-8.000,-0.508
1.05 ,88,-6.000,-0.423
1.05 ,89,-4.000,-0.358
1.05 ,90,-2.000,-0.310
1.05 ,91,0.000,-0.278
1.05 ,92,2.000,-0.261
1.05 ,93,4.000,-0.259
1.05 ,94,6.000,-0.274
1.05 ,95,8.000,-0.308
1.05 ,96,10.000,-0.363
1.05 ,97,12.000,-0.443
1.05 ,98,14.000,-0.548
1.05 ,99,16.000,-0.681
1.05 ,100,18.000,-0.842
1.05 ,101,20.000,-1.030
1.05 ,102,22.000,-1.245
1.05 ,103,24.000,-1.481
1.05 ,104,26.000,-1.735
1.05 ,105,28.000,-2.000
1.05 ,106,30.000,-2.271
1.05 ,107,32.000,-2.542
1.05 ,108,34.000,-2.810
1.05 ,109,36.000,-3.072
1.05 ,110,38.000,-3.331
1.05 ,111,40.000,-3.594
1.05 ,112,42.000,-3.870
1.05 ,113,44.000,-4.172
1.05 ,114,46.000,-4.514
1.05 ,115,48.000,-4.911
1.05 ,116,50.000,-5.376
1.05 ,117,52.000,-5.923
1.05 ,118,54.000,-6.560
1.05 ,119,56.000,-7.291
1.05 ,120,58.000,-8.115
1.05 ,121,60.000,-9.018
1.05 ,122,62.000,-9.975
1.05 ,123,64.000,-10.938
1.05 ,124,66.000,-11.846
1.05 ,125,68.000,-12.628
1.05 ,126,70.000,-13.236
1.05 ,127,72.000,-13.673
1.05 ,128,74.000,-13.999
1.05 ,129,76.000,-14.306
1.05 ,130,78.000,-14.691
1.05 ,131,80.000,-15.241
1.05 ,132,82.000,-16.032
1.05 ,133,84.000,-17.137
1.05 ,134,86.000,-18.634
1.05 ,135,88.000,-20.592
